,Closing Price (Yen),discount_rate
15253,11884.059999999998,0.1
15254,11860.81,0.1
15255,11858.87,0.1
15256,11896.01,0.1
15257,11721.49,0.1
15258,11541.71,0.1
15259,11475.27,0.1
15260,11384.859999999999,0.1
15261,11322.23,0.1
15262,11423.53,0.1
15263,11582.28,0.1
15264,11608.620000000003,0.1
15265,11356.65,0.1
15266,11409.14,0.1
15267,11436.0,0.1
15268,11258.370000000003,0.1
15269,11433.86,0.1
15270,11285.039999999999,0.1
15271,11187.33,0.1
15272,11159.55,0.1
15273,11031.54,0.1
15274,11204.37,0.1
15275,11116.84,0.1
15276,11325.78,0.1
15277,11222.24,0.1
15278,11140.57,0.1
15279,11010.02,0.1
15280,11060.89,0.1
15281,10972.57,0.1
15282,10908.7,0.1
15283,10953.55,0.1
15284,11049.46,0.1
15285,11028.07,0.1
15286,10757.2,0.1
15287,10687.81,0.1
15288,10725.969999999998,0.1
15289,10774.26,0.1
15290,10903.53,0.1
15291,10889.14,0.1
15292,10960.97,0.1
15293,10985.329999999998,0.1
15294,11130.02,0.1
15295,11129.33,0.1
15296,11209.589999999998,0.1
15297,11184.53,0.1
15298,11081.79,0.1
15299,11127.35,0.1
15300,11152.749999999998,0.1
15301,11022.49,0.1
15302,11244.37,0.1
15303,11298.94,0.1
15304,11279.19,0.1
15305,11170.96,0.1
15306,11083.23,0.1
15307,11253.109999999999,0.1
15308,11295.58,0.1
15309,11158.58,0.1
15310,11139.36,0.1
15311,11082.49,0.1
15312,11080.870000000003,0.1
15313,11019.41,0.1
15314,10895.160000000002,0.1
15315,10859.32,0.1
15316,10815.570000000002,0.1
15317,10786.1,0.1
15318,10823.57,0.1
15319,10985.17,0.1
15320,11279.63,0.1
15321,11281.83,0.1
15322,11385.38,0.1
15323,11354.59,0.1
15324,11349.35,0.1
15325,11201.81,0.1
15326,11195.99,0.1
15327,11034.290000000003,0.1
15328,10982.95,0.1
15329,10965.62,0.1
15330,11064.86,0.1
15331,10882.18,0.1
15332,10789.23,0.1
15333,10857.13,0.1
15334,10659.15,0.1
15335,10672.46,0.1
15336,10691.95,0.1
15337,10853.120000000003,0.1
15338,10771.42,0.1
15339,10734.71,0.1
15340,10887.81,0.1
15341,10946.27,0.1
15342,11061.77,0.1
15343,10983.83,0.1
15344,10964.87,0.1
15345,10994.96,0.1
15346,10846.92,0.1
15347,11019.98,0.1
15348,11227.57,0.1
15349,11161.749999999998,0.1
15350,11131.29,0.1
15351,11082.42,0.1
15352,11082.84,0.1
15353,10849.39,0.1
15354,10872.33,0.1
15355,10900.34,0.1
15356,10833.750000000002,0.1
15357,10977.89,0.1
15358,10899.25,0.1
15359,10784.25,0.1
15360,10973.07,0.1
15361,11074.890000000001,0.1
15362,10981.96,0.1
15363,10873.629999999997,0.1
15364,10941.37,0.1
15365,10776.63,0.1
15366,10756.8,0.1
15367,10789.25,0.1
15368,10915.58,0.1
15369,10956.460000000001,0.1
15370,10924.37,0.1
15371,11078.32,0.1
15372,11103.42,0.1
15373,11125.92,0.1
15374,11209.44,0.1
15375,11365.48,0.1
15376,11362.35,0.1
15377,11424.130000000001,0.1
15378,11381.56,0.1
15379,11488.76,0.1
15380,11517.75,0.1
15381,11437.52,0.1
15382,11492.26,0.1
15383,11433.240000000002,0.1
15384,11539.99,0.1
15385,11453.39,0.1
15386,11358.220000000001,0.1
15387,11438.39,0.1
15388,11487.1,0.1
15389,11423.26,0.1
15390,11405.339999999998,0.1
15391,11284.77,0.1
15392,11238.37,0.1
15393,11289.49,0.1
15394,11276.91,0.1
15395,11376.57,0.1
15396,11341.31,0.1
15397,11320.58,0.1
15398,11387.59,0.1
15399,11384.4,0.1
15400,11407.140000000001,0.1
15401,11389.35,0.1
15402,11360.4,0.1
15403,11499.86,0.1
15404,11490.43,0.1
15405,11473.35,0.1
15406,11553.56,0.1
15407,11632.2,0.1
15408,11646.49,0.1
15409,11601.68,0.1
15410,11582.72,0.1
15411,11660.12,0.1
15412,11651.019999999999,0.1
15413,11597.71,0.1
15414,11500.18,0.1
15415,11531.150000000001,0.1
15416,11658.25,0.1
15417,11740.6,0.1
15418,11780.53,0.1
15419,11813.71,0.1
15420,11856.46,0.1
15421,11873.05,0.1
15422,11925.36,0.1
15423,11886.91,0.1
15424,11966.69,0.1
15425,11864.909999999998,0.1
15426,11923.89,0.1
15427,11850.25,0.1
15428,11821.09,0.1
15429,11873.18,0.1
15430,11775.5,0.1
15431,11879.81,0.1
15432,11841.97,0.1
15433,11739.12,0.1
15434,11745.97,0.1
15435,11761.100000000002,0.1
15436,11792.3,0.1
15437,11599.82,0.1
15438,11565.88,0.1
15439,11668.950000000003,0.1
15440,11723.63,0.1
15441,11667.54,0.1
15442,11774.31,0.1
15443,11827.16,0.1
15444,11810.990000000002,0.1
15445,11874.75,0.1
15446,11745.64,0.1
15447,11670.3,0.1
15448,11637.519999999999,0.1
15449,11563.17,0.1
15450,11370.69,0.1
15451,10938.44,0.1
15452,11065.860000000002,0.1
15453,11088.58,0.1
15454,10984.39,0.1
15455,11045.949999999999,0.1
15456,11073.77,0.1
15457,11035.83,0.1
15458,11005.420000000002,0.1
15459,11008.9,0.1
15460,11002.110000000002,0.1
15461,11192.170000000002,0.1
15462,11171.32,0.1
15463,11159.46,0.1
15464,11120.7,0.1
15465,11077.94,0.1
15466,11049.11,0.1
15467,10947.22,0.1
15468,10825.39,0.1
15469,10835.41,0.1
15470,11077.160000000002,0.1
15471,11037.29,0.1
15472,11158.65,0.1
15473,11133.65,0.1
15474,11014.43,0.1
15475,11027.94,0.1
15476,11192.33,0.1
15477,11266.33,0.1
15478,11276.59,0.1
15479,11329.67,0.1
15480,11280.05,0.1
15481,11300.050000000001,0.1
15482,11270.62,0.1
15483,11217.45,0.1
15484,11281.03,0.1
15485,11160.88,0.1
15486,11304.23,0.1
15487,11311.51,0.1
15488,11335.92,0.1
15489,11415.88,0.1
15490,11416.38,0.1
15491,11514.03,0.1
15492,11483.350000000002,0.1
15493,11488.74,0.1
15494,11547.280000000002,0.1
15495,11576.75,0.1
15496,11537.03,0.1
15497,11414.28,0.1
15498,11513.83,0.1
15499,11577.44,0.1
15500,11584.01,0.1
15501,11630.13,0.1
15502,11651.55,0.1
15503,11616.7,0.1
15504,11603.53,0.1
15505,11590.14,0.1
15506,11565.99,0.1
15507,11674.79,0.1
15508,11692.14,0.1
15509,11659.840000000002,0.1
15510,11764.26,0.1
15511,11758.68,0.1
15512,11764.839999999998,0.1
15513,11789.35,0.1
15514,11786.73,0.1
15515,11695.05,0.1
15516,11762.65,0.1
15517,11737.96,0.1
15518,11835.08,0.1
15519,11858.31,0.1
15520,11899.6,0.1
15521,11946.92,0.1
15522,11940.2,0.1
15523,11981.8,0.1
15524,11883.31,0.1
15525,11766.48,0.1
15526,11778.98,0.1
15527,11900.32,0.1
15528,12098.08,0.1
15529,12263.32,0.1
15530,12261.68,0.1
15531,12256.55,0.1
15532,12315.67,0.1
15533,12273.120000000003,0.1
15534,12307.37,0.1
15535,12291.73,0.1
15536,12452.51,0.1
15537,12472.93,0.1
15538,12502.26,0.1
15539,12405.16,0.1
15540,12439.48,0.1
15541,12309.829999999998,0.1
15542,12453.14,0.1
15543,12413.6,0.1
15544,12506.97,0.1
15545,12599.999999999998,0.1
15546,12634.879999999997,0.1
15547,12599.43,0.1
15548,12607.59,0.1
15549,12533.89,0.1
15550,12692.04,0.1
15551,12896.43,0.1
15552,12901.95,0.1
15553,12834.25,0.1
15554,12986.78,0.1
15555,12958.68,0.1
15556,13148.57,0.1
15557,13196.57,0.1
15558,13159.360000000002,0.1
15559,13392.63,0.1
15560,13310.039999999999,0.1
15561,13435.91,0.1
15562,13617.24,0.1
15563,13574.3,0.1
15564,13525.28,0.1
15565,13738.84,0.1
15566,13689.89,0.1
15567,13359.51,0.1
15568,13227.74,0.1
15569,13556.71,0.1
15570,13463.74,0.1
15571,13449.24,0.1
15572,13420.54,0.1
15573,13400.29,0.1
15574,13352.24,0.1
15575,13129.49,0.1
15576,13190.46,0.1
15577,13199.95,0.1
15578,13106.18,0.1
15579,13280.62,0.1
15580,13395.02,0.1
15581,13417.08,0.1
15582,13346.539999999999,0.1
15583,13606.5,0.1
15584,13867.86,0.1
15585,13894.78,0.1
15586,14075.96,0.1
15587,14061.6,0.1
15588,14036.73,0.1
15589,14072.200000000003,0.1
15590,14080.88,0.1
15591,14155.059999999998,0.1
15592,14116.04,0.1
15593,14091.77,0.1
15594,14170.870000000003,0.1
15595,14411.79,0.1
15596,14623.12,0.1
15597,14680.43,0.1
15598,14708.32,0.1
15599,14742.58,0.1
15600,14784.290000000003,0.1
15601,14986.94,0.1
15602,14927.700000000003,0.1
15603,14872.149999999998,0.1
15604,15130.499999999998,0.1
15605,15421.6,0.1
15606,15551.31,0.1
15607,15423.38,0.1
15608,15484.66,0.1
15609,15183.36,0.1
15610,15404.05,0.1
15611,15738.7,0.1
15612,15778.86,0.1
15613,15464.58,0.1
15614,15254.439999999999,0.1
15615,15173.07,0.1
15616,15391.480000000001,0.1
15617,15641.259999999998,0.1
15618,15957.57,0.1
15619,15941.370000000003,0.1
15620,16107.669999999998,0.1
15621,15969.4,0.1
15622,16194.61,0.1
15623,16344.2,0.1
15624,16111.43,0.1
15625,16361.54,0.1
15626,16425.37,0.1
15627,16428.21,0.1
15628,16124.35,0.1
15629,16363.59,0.1
15630,16445.19,0.1
15631,16454.95,0.1
15632,16268.03,0.1
15633,15805.950000000003,0.1
15634,15341.18,0.1
15635,15696.28,0.1
15636,15696.69,0.1
15637,15360.65,0.1
15638,15648.889999999998,0.1
15639,15651.0,0.1
15640,15891.02,0.1
15641,16460.68,0.1
15642,16551.23,0.1
15643,16649.82,0.1
15644,16480.09,0.1
15645,16710.55,0.1
15646,16659.64,0.1
15647,16747.76,0.1
15648,16720.99,0.1
15649,16272.679999999998,0.1
15650,16439.67,0.1
15651,16257.83,0.1
15652,15877.66,0.1
15653,16184.87,0.1
15654,15932.83,0.1
15655,16043.670000000002,0.1
15656,15713.45,0.1
15657,15437.93,0.1
15658,15894.94,0.1
15659,15781.78,0.1
15660,16096.1,0.1
15661,16101.909999999998,0.1
15662,16192.950000000003,0.1
15663,16205.43,0.1
15664,15964.46,0.1
15665,15909.759999999998,0.1
15666,15663.34,0.1
15667,15901.16,0.1
15668,15726.02,0.1
15669,15627.49,0.1
15670,16036.91,0.1
15671,16115.63,0.1
15672,16361.51,0.1
15673,16238.36,0.1
15674,16319.04,0.1
15675,16096.21,0.1
15676,16339.73,0.1
15677,16624.8,0.1
15678,16495.48,0.1
15679,16489.37,0.1
15680,16560.87,0.1
15681,16650.1,0.1
15682,16690.24,0.1
15683,16938.41,0.1
15684,17045.34,0.1
15685,17059.66,0.1
15686,17333.31,0.1
15687,17292.91,0.1
15688,17243.98,0.1
15689,17489.33,0.1
15690,17563.37,0.1
15691,17456.58,0.1
15692,17418.13,0.1
15693,17162.55,0.1
15694,17199.15,0.1
15695,17233.82,0.1
15696,17000.36,0.1
15697,17232.86,0.1
15698,17350.12,0.1
15699,17317.53,0.1
15700,17403.96,0.1
15701,16914.4,0.1
15702,16970.29,0.1
15703,17055.93,0.1
15704,17114.54,0.1
15705,16906.23,0.1
15706,16925.71,0.1
15707,17153.77,0.1
15708,17291.67,0.1
15709,17190.91,0.1
15710,16951.93,0.1
15711,16862.14,0.1
15712,16601.78,0.1
15713,16486.91,0.1
15714,16158.42,0.1
15715,16307.670000000002,0.1
15716,16087.18,0.1
15717,16155.45,0.1
15718,15857.87,0.1
15719,15599.2,0.1
15720,15907.2,0.1
15721,15693.75,0.1
15722,15970.76,0.1
15723,15915.68,0.1
15724,15859.45,0.1
15725,15467.33,0.1
15726,15503.74,0.1
15727,15789.31,0.1
15728,15668.31,0.1
15729,15384.860000000002,0.1
15730,15096.01,0.1
15731,14633.030000000002,0.1
15732,14750.84,0.1
15733,14833.01,0.1
15734,14218.600000000002,0.1
15735,14309.560000000001,0.1
15736,14470.76,0.1
15737,14879.34,0.1
15738,14860.350000000002,0.1
15739,14648.41,0.1
15740,14644.260000000002,0.1
15741,15135.690000000002,0.1
15742,15124.04,0.1
15743,15152.4,0.1
15744,15171.81,0.1
15745,14886.11,0.1
15746,15121.15,0.1
15747,15505.18,0.1
15748,15571.62,0.4
15749,15638.5,0.4
15750,15523.94,0.4
15751,15321.4,0.4
15752,15307.610000000002,0.4
15753,15552.81,0.4
15754,15473.82,0.4
15755,15249.32,0.4
15756,15097.95,0.4
15757,14845.24,0.4
15758,14437.239999999998,0.4
15759,14500.26,0.4
15760,14946.84,0.4
15761,14821.26,0.4
15762,14794.5,0.4
15763,15005.24,0.4
15764,14884.070000000002,0.4
15765,15179.78,0.4
15766,15342.87,0.4
15767,15456.809999999998,0.4
15768,15440.91,0.4
15769,15464.29,0.4
15770,15470.37,0.4
15771,15499.179999999998,0.4
15772,15154.06,0.4
15773,15464.659999999998,0.4
15774,15656.59,0.4
15775,15630.91,0.4
15776,15565.019999999999,0.4
15777,15857.11,0.4
15778,15816.19,0.4
15779,16071.36,0.4
15780,16020.84,0.4
15781,16105.980000000001,0.4
15782,15969.04,0.4
15783,16181.17,0.4
15784,16163.03,0.4
15785,15960.62,0.4
15786,15938.66,0.4
15787,15762.59,0.4
15788,15890.56,0.4
15789,15872.02,0.4
15790,16140.76,0.4
15791,16134.25,0.4
15792,16358.07,0.4
15793,16385.96,0.4
15794,16284.089999999998,0.4
15795,16012.41,0.4
15796,16080.46,0.4
15797,15794.38,0.4
15798,15719.340000000002,0.4
15799,15750.05,0.4
15800,15942.39,0.4
15801,15866.93,0.4
15802,15874.28,0.4
15803,15718.67,0.4
15804,15834.23,0.4
15805,15634.67,0.4
15806,15633.810000000001,0.4
15807,15557.45,0.4
15808,15947.87,0.4
15809,16024.85,0.4
15810,16127.58,0.4
15811,16254.290000000003,0.4
15812,16242.09,0.4
15813,16082.55,0.4
15814,16449.33,0.4
15815,16436.06,0.4
15816,16477.25,0.4
15817,16400.57,0.4
15818,16368.81,0.4
15819,16536.54,0.4
15820,16692.76,0.4
15821,16611.59,0.4
15822,16653.0,0.4
15823,16551.36,0.4
15824,16651.63,0.4
15825,16788.82,0.4
15826,16780.47,0.4
15827,16699.3,0.4
15828,16811.6,0.4
15829,16669.07,0.4
15830,16351.85,0.4
15831,16399.39,0.4
15832,16375.26,0.4
15833,16350.02,0.4
15834,16364.759999999998,0.4
15835,16393.41,0.4
15836,16215.74,0.4
15837,16198.57,0.4
15838,16112.43,0.4
15839,16022.49,0.4
15840,16289.55,0.4
15841,16243.47,0.4
15842,16163.87,0.4
15843,16091.73,0.4
15844,15725.94,0.4
15845,15734.14,0.4
15846,15914.23,0.4
15847,15734.599999999999,0.4
15848,15885.38,0.4
15849,15855.259999999998,0.4
15850,16076.2,0.4
15851,16274.33,0.4
15852,16321.779999999999,0.4
15853,16303.59,0.4
15854,16265.76,0.4
15855,16371.28,0.4
15856,16473.36,0.4
15857,16417.82,0.4
15858,16527.99,0.4
15859,16637.78,0.4
15860,16692.93,0.4
15861,16829.2,0.4
15862,16914.31,0.4
15863,16962.11,0.4
15864,16776.88,0.4
15865,17011.04,0.4
15866,17047.83,0.4
15867,17104.96,0.4
15868,17092.89,0.4
15869,17169.19,0.4
15870,17223.15,0.4
15871,17224.81,0.4
15872,17225.83,0.4
15873,17353.67,0.4
15874,17091.59,0.4
15875,17237.77,0.4
15876,16942.4,0.4
15877,16838.17,0.4
15878,17057.01,0.4
15879,17209.92,0.4
15880,17202.46,0.4
15881,17261.35,0.4
15882,17370.93,0.4
15883,17310.44,0.4
15884,17424.18,0.4
15885,17408.57,0.4
15886,17507.4,0.4
15887,17458.3,0.4
15888,17421.93,0.4
15889,17470.46,0.4
15890,17490.19,0.4
15891,17383.42,0.4
15892,17519.5,0.75
15893,17547.11,0.75
15894,17344.8,0.75
15895,17406.86,0.75
15896,17292.32,0.75
15897,17292.48,0.75
15898,17504.33,0.75
15899,17621.45,0.75
15900,17752.64,0.75
15901,17897.23,0.75
15902,17875.65,0.75
15903,17940.09,0.75
15904,17939.12,0.75
15905,17913.21,0.75
15906,18108.79,0.75
15907,18188.42,0.75
15908,18215.35,0.75
15909,18119.92,0.75
15910,17604.12,0.75
15911,17453.51,0.75
15912,17217.93,0.75
15913,16642.25,0.75
15914,16844.5,0.75
15915,16764.62,0.75
15916,17090.31,0.75
15917,17164.04,0.75
15918,17292.39,0.75
15919,17178.84,0.75
15920,16676.89,0.75
15921,16860.39,0.75
15922,16744.15,0.75
15923,17009.55,0.75
15924,17163.2,0.75
15925,17419.2,0.75
15926,17480.61,0.75
15927,17521.96,0.75
15928,17365.05,0.75
15929,17254.73,0.75
15930,17263.94,0.75
15931,17287.65,0.75
15932,17028.41,0.75
15933,17244.05,0.75
15934,17544.09,0.75
15935,17491.42,0.75
15936,17484.78,0.75
15937,17743.76,0.75
15938,17664.69,0.75
15939,17670.07,0.75
15940,17540.42,0.75
15941,17363.95,0.75
15942,17628.3,0.75
15943,17527.45,0.75
15944,17667.33,0.75
15945,17371.97,0.75
15946,17452.62,0.75
15947,17455.37,0.75
15948,17451.77,0.75
15949,17236.16,0.75
15950,17429.17,0.75
15951,17400.41,0.75
15952,17274.98,0.75
15953,17394.92,0.75
15954,17669.83,0.75
15955,17656.84,0.75
15956,17748.12,0.75
15957,17736.96,0.75
15958,17553.72,0.75
15959,17677.94,0.75
15960,17512.98,0.75
15961,17529.0,0.75
15962,17498.6,0.75
15963,17399.58,0.75
15964,17556.87,0.75
15965,17680.05,0.75
15966,17705.12,0.75
15967,17696.97,0.75
15968,17481.21,0.75
15969,17587.59,0.75
15970,17672.56,0.75
15971,17588.26,0.75
15972,17875.75,0.75
15973,17958.88,0.75
15974,17973.42,0.75
15975,18053.81,0.75
15976,18040.93,0.75
15977,18053.38,0.75
15978,17779.09,0.75
15979,17834.48,0.75
15980,17760.91,0.75
15981,17732.77,0.75
15982,17842.29,0.75
15983,17971.49,0.75
15984,18149.52,0.75
15985,18163.61,0.75
15986,18211.68,0.75
15987,18240.3,0.75
15988,18188.63,0.75
15989,18087.48,0.75
15990,18066.11,0.75
15991,17849.28,0.75
15992,17932.27,0.75
15993,18138.36,0.75
15994,18146.3,0.75
15995,18149.9,0.75
15996,18168.72,0.75
15997,18221.48,0.75
15998,18140.94,0.75
15999,18261.98,0.75
16000,18252.67,0.75
16001,18049.51,0.75
16002,17984.14,0.75
16003,18238.95,0.75
16004,18217.27,0.75
16005,18015.58,0.75
16006,18116.57,0.75
16007,18157.93,0.75
16008,17963.64,0.75
16009,18002.03,0.75
16010,17858.42,0.75
16011,17702.09,0.75
16012,17283.81,0.75
16013,17289.3,0.75
16014,17248.89,0.75
16015,16870.98,0.75
16016,16984.11,0.75
16017,16979.86,0.75
16018,16914.46,0.75
16019,16921.77,0.75
16020,17029.28,0.75
16021,17170.6,0.75
16022,16764.09,0.75
16023,16800.05,0.75
16024,16844.61,0.75
16025,16475.61,0.75
16026,16148.489999999998,0.75
16027,15273.68,0.75
16028,15732.48,0.75
16029,15901.340000000002,0.75
16030,15900.64,0.75
16031,16316.32,0.75
16032,16248.97,0.75
16033,16301.39,0.75
16034,16287.49,0.75
16035,16012.83,0.75
16036,16153.820000000002,0.75
16037,16569.09,0.75
16038,16524.93,0.75
16039,16420.47,0.75
16040,16158.45,0.75
16041,16257.0,0.75
16042,16122.16,0.75
16043,15764.97,0.75
16044,15877.67,0.75
16045,15797.6,0.75
16046,15821.19,0.75
16047,16127.42,0.75
16048,15801.8,0.75
16049,16381.54,0.75
16050,16413.79,0.75
16051,16312.61,0.75
16052,16401.73,0.75
16053,16435.74,0.75
16054,16832.22,0.75
16055,16785.69,0.75
16056,16845.96,0.75
16057,17046.78,0.75
16058,17199.89,0.75
16059,17092.49,0.75
16060,17065.04,0.75
16061,17159.9,0.75
16062,17177.89,0.75
16063,17458.98,0.75
16064,17331.17,0.75
16065,17358.15,0.75
16066,17137.92,0.75
16067,16955.31,0.75
16068,17106.09,0.75
16069,16814.37,0.75
16070,16438.47,0.75
16071,16450.58,0.75
16072,16358.39,0.75
16073,16284.17,0.75
16074,16505.63,0.75
16075,16698.08,0.75
16076,16651.01,0.75
16077,16737.63,0.75
16078,16870.4,0.75
16079,16517.48,0.75
16080,16268.92,0.75
16081,16249.63,0.75
16082,16096.68,0.75
16083,15771.570000000002,0.75
16084,15583.42,0.75
16085,15197.09,0.75
16086,15126.63,0.75
16087,15499.56,0.75
16088,15396.299999999997,0.75
16089,15154.61,0.75
16090,15042.559999999998,0.75
16091,15211.52,0.75
16092,14837.66,0.75
16093,14888.77,0.75
16094,15135.21,0.75
16095,15222.85,0.75
16096,15153.78,0.75
16097,15513.74,0.75
16098,15680.67,0.75
16099,15628.97,0.75
16100,15480.19,0.75
16101,15608.88,0.75
16102,15874.08,0.75
16103,15956.37,0.75
16104,15924.39,0.75
16105,16044.72,0.75
16106,15932.260000000002,0.75
16107,15536.52,0.75
16108,15514.51,0.75
16109,15249.79,0.75
16110,15207.859999999999,0.75
16111,15030.51,0.75
16112,15031.6,0.75
16113,15257.0,0.75
16114,15552.59,0.75
16115,15653.540000000003,0.75
16116,15564.69,0.75
16117,15307.78,0.75
16118,14691.41,0.75
16119,14500.55,0.75
16120,14528.67,0.75
16121,14599.16,0.75
16122,14388.11,0.75
16123,14110.790000000003,0.75
16124,13972.630000000001,0.75
16125,13504.51,0.75
16126,13783.45,0.75
16127,13861.29,0.75
16128,13325.94,0.75
16129,12573.05,0.75
16130,12829.06,0.75
16131,13092.78,0.75
16132,13629.16,0.75
16133,13087.91,0.75
16134,13478.86,0.75
16135,13345.030000000002,0.75
16136,13592.47,0.75
16137,13497.16,0.75
16138,13859.7,0.75
16139,13745.5,0.75
16140,13099.239999999998,0.75
16141,13207.15,0.75
16142,13017.240000000002,0.75
16143,13021.96,0.75
16144,13068.3,0.75
16145,13626.449999999999,0.75
16146,13622.559999999998,0.75
16147,13635.4,0.75
16148,13757.910000000002,0.75
16149,13310.37,0.75
16150,13688.28,0.75
16151,13500.460000000001,0.75
16152,13914.57,0.75
16153,13824.720000000001,0.75
16154,14031.3,0.75
16155,13925.509999999998,0.75
16156,13603.020000000002,0.75
16157,12992.18,0.75
16158,12992.28,0.75
16159,12972.06,0.75
16160,13215.42,0.75
16161,12782.8,0.75
16162,12532.13,0.75
16163,12658.279999999999,0.75
16164,12861.13,0.75
16165,12433.44,0.75
16166,12241.6,0.75
16167,11787.51,0.75
16168,11964.16,0.75
16169,12260.44,0.75
16170,12482.57,0.75
16171,12480.09,0.75
16172,12745.22,0.75
16173,12706.63,0.75
16174,12604.58,0.75
16175,12820.47,0.75
16176,12525.54,0.75
16177,12656.42,0.75
16178,13189.36,0.75
16179,13389.9,0.75
16180,13293.22,0.75
16181,13450.23,0.75
16182,13250.430000000002,0.75
16183,13111.89,0.75
16184,12945.3,0.75
16185,13323.73,0.75
16186,12917.51,0.75
16187,12990.58,0.75
16188,13146.13,0.75
16189,13398.300000000001,0.75
16190,13476.45,0.75
16191,13696.55,0.75
16192,13547.82,0.75
16193,13579.16,0.75
16194,13540.87,0.75
16195,13863.47,0.75
16196,13894.37,0.75
16197,13849.990000000002,0.75
16198,13766.86,0.75
16199,14049.26,0.75
16200,14102.48,0.75
16201,13943.260000000002,0.75
16202,13655.34,0.75
16203,13743.36,0.75
16204,13953.729999999998,0.75
16205,14118.55,0.75
16206,14251.74,0.75
16207,14219.48,0.75
16208,14269.61,0.75
16209,14160.09,0.75
16210,13926.299999999997,0.75
16211,13978.460000000001,0.75
16212,14012.2,0.75
16213,13690.19,0.75
16214,13893.31,0.75
16215,13709.44,0.75
16216,14124.47,0.75
16217,14338.539999999999,0.75
16218,14440.14,0.75
16219,14209.17,0.75
16220,14435.57,0.75
16221,14341.12,0.75
16222,14489.440000000002,0.75
16223,14181.38,0.75
16224,14021.17,0.75
16225,14183.48,0.75
16226,13888.6,0.75
16227,13973.73,0.75
16228,14354.37,0.75
16229,14348.370000000003,0.75
16230,14452.82,0.75
16231,14130.17,0.75
16232,13942.08,0.75
16233,13857.47,0.75
16234,13849.56,0.75
16235,13829.92,0.75
16236,13822.32,0.75
16237,13544.36,0.75
16238,13481.379999999997,0.75
16239,13463.2,0.75
16240,13286.37,0.75
16241,13265.399999999998,0.75
16242,13237.89,0.75
16243,13360.039999999999,0.75
16244,13033.1,0.75
16245,13052.13,0.75
16246,13067.21,0.75
16247,13039.69,0.75
16248,13010.16,0.75
16249,12754.56,0.75
16250,12760.800000000001,0.75
16251,12887.95,0.75
16252,12803.7,0.75
16253,13184.96,0.75
16254,13312.93,0.75
16255,13603.31,0.75
16256,13334.76,0.75
16257,13353.78,0.75
16258,13159.45,0.75
16259,13367.79,0.75
16260,13376.809999999998,0.75
16261,13094.59,0.75
16262,12933.18,0.75
16263,12914.66,0.75
16264,13254.890000000001,0.75
16265,13124.99,0.75
16266,13168.41,0.75
16267,13430.91,0.75
16268,13303.6,0.75
16269,13023.05,0.75
16270,12956.800000000001,0.75
16271,13019.41,0.75
16272,13165.45,0.75
16273,12865.05,0.75
16274,12851.69,0.75
16275,12752.21,0.75
16276,12666.04,0.75
16277,12878.66,0.75
16278,12778.71,0.75
16279,12752.96,0.75
16280,12768.249999999998,0.75
16281,13072.87,0.75
16282,12834.18,0.75
16283,12609.47,0.75
16284,12689.59,0.75
16285,12557.66,0.75
16286,12212.23,0.75
16287,12624.46,0.75
16288,12400.649999999998,0.75
16289,12346.63,0.75
16290,12102.5,0.75
16291,12214.76,0.75
16292,11609.72,0.75
16293,11749.79,0.75
16294,11489.3,0.75
16295,11920.86,0.75
16296,12090.59,0.75
16297,12115.03,0.75
16298,12006.53,0.75
16299,11893.16,0.75
16300,11743.61,0.75
16301,11259.86,0.75
16302,11368.26,0.5
16303,11154.76,0.5
16304,10938.140000000001,0.5
16305,10473.09,0.5
16306,10155.9,0.5
16307,9203.32,0.5
16308,9157.49,0.5
16309,8276.43,0.5
16310,9447.57,0.5
16311,9547.47,0.5
16312,8458.45,0.5
16313,8693.82,0.5
16314,9005.59,0.5
16315,9306.25,0.5
16316,8674.69,0.5
16317,8460.98,0.5
16318,7649.08,0.5
16319,7162.9,0.5
16320,7621.92,0.5
16321,8211.9,0.5
16322,9029.76,0.5
16323,8576.98,0.5
16324,9114.6,0.5
16325,9521.24,0.5
16326,8899.14,0.5
16327,8583.0,0.5
16328,9081.43,0.5
16329,8809.3,0.5
16330,8695.51,0.5
16331,8238.64,0.5
16332,8462.39,0.5
16333,8522.58,0.5
16334,8328.41,0.5
16335,8273.22,0.5
16336,7703.04,0.5
16337,7910.79,0.5
16338,8323.93,0.5
16339,8213.22,0.5
16340,8373.39,0.5
16341,8512.27,0.5
16342,8397.22,0.3
